Auktion;Art;Klas.;Sort;Redskab;MSC;SeaPacked;Ks;Kilo;Slant;Ialt;Pris;Total;Område;Dato;Redskab;Sælger;Sælger navn;Sælger adresse;Post nr.;By;Land;Tlf;Email;Landingsdato;Fangst start;Fangst slut;FAO;Latin;Parti nr.
Hanstholm;Torsk;E;4;TRAWL;FALSK;SAND;8;20;0;160;31;4960;27.3.AN;08-10-2020;OTB;HM 127;"HM 127  ""Karen Nielsen""";Bytorvet;7730;Hanstholm;Denmark;4797603255;;08-10-2020;04-10-2020;07-10-2020;COD;Gadus Morhua;8,10202E+11
Hanstholm;Torsk;E;4;;FALSK;FALSK;2;20;13;33;35;1155;;08-10-2020;;SAMLER;Hanstholm Samlecentral A/S;Auktionsgade 30;7730;Hanstholm;Denmark;;;08-10-2020;;;COD;Gadus Morhua;8,10202E+11
Strandby;Torsk;E;4;;FALSK;FALSK;5;25;10;110;33;3575;;08-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;08-10-2020;;;COD;Gadus Morhua;81020209901
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;3;25;18;68;31;2091;27. 3A;08-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;08-10-2020;;;COD;Gadus Morhua;81020202501
Strandby;Ising;E;1;;FALSK;FALSK;2;35;0;70;12;805;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;DAB;Limanda Limanda;91020204801
Hirtshals;Kuller;A;1;;SAND;FALSK;1;0;14;14;17;238;27.3.AN;09-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-10-2020;;;HAD;Melanogrammus Aeglefinus;9,10202E+11
Hirtshals;Kuller;A;2;;SAND;FALSK;1;0;7;7;13;91;27.3.AN;09-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-10-2020;;;HAD;Melanogrammus Aeglefinus;9,10202E+11
Hirtshals;Kuller;E;2;VG;SAND;FALSK;1;0;7;7;14;98;27.3.AN;09-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-10-2020;;;HAD;Melanogrammus Aeglefinus;9,10202E+11
Skagen;Kulmule;A;0;TRAWL;SAND;FALSK;1;0;15;15;24;360;27. 3AN;09-10-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;09-10-2020;06-10-2020;08-10-2020;HKE;Merluccius Merluccius;91020208701
Skagen;Kulmule;A;0;TRAWL;SAND;FALSK;14;0;14;14;27;371;27. 3A;09-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-10-2020;;;HKE;Merluccius Merluccius;91020205301
Strandby;Kulmule;A;1;;SAND;FALSK;6;25;0;150;23;3450;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;HKE;Merluccius Merluccius;91020205603
Skagen;Kulmule;A;1;TRAWL;SAND;FALSK;0;0;2;2;24;48;27. 3AN;09-10-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;09-10-2020;06-10-2020;08-10-2020;HKE;Merluccius Merluccius;91020208801
Skagen;Kulmule;A;1;TRAWL;SAND;FALSK;1;0;15;15;24;360;27. 3AN;09-10-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;09-10-2020;06-10-2020;08-10-2020;HKE;Merluccius Merluccius;9,10202E+11
Skagen;Kulmule;A;1;TRAWL;SAND;FALSK;1;0;25;25;24;606;27. 3AN;09-10-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;09-10-2020;06-10-2020;08-10-2020;HKE;Merluccius Merluccius;9,10202E+11
Skagen;Kulmule;A;1;TRAWL;SAND;FALSK;1;0;23;23;26;598;27. 3AN;09-10-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;09-10-2020;06-10-2020;08-10-2020;HKE;Merluccius Merluccius;91020208502
Strandby;Kulmule;A;2;;SAND;FALSK;5;25;0;125;14;1688;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;HKE;Merluccius Merluccius;91020205703
Hirtshals;Lange;A;2;;SAND;FALSK;1;0;9;9;18;153;27.3.AN;09-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-10-2020;;;LIN;Molva Molva;9,10202E+11
Strandby;Lange;A;2;;SAND;FALSK;1;0;10;10;17;165;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;LIN;Molva Molva;91020208001
Skagen;Lange;A;2;TRAWL;SAND;FALSK;0;0;4;4;25;100;27. 3AN;09-10-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;09-10-2020;06-10-2020;08-10-2020;LIN;Molva Molva;91020209201
Hirtshals;Lange;E;2;TRAWL;SAND;FALSK;1;0;16;16;20;320;27.3.AN;09-10-2020;OTB;S 43;"S 43 ""Nordstrand""";"Gitte Henning A/S
Østerbyvej 44
";9990;Skagen;Denmark;;;09-10-2020;05-10-2020;08-10-2020;LIN;Molva Molva;9,10202E+11
Strandby;Lyssej;A;3;;FALSK;FALSK;1;25;0;25;26;638;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;POL;Pollachius Pollachius;91020207101
Strandby;Mørksej;A;3;;SAND;FALSK;1;35;0;35;14;490;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;POK;Pollachius Virens;9,10202E+11
Skagen;Mørksej;A;3;TRAWL;SAND;FALSK;1;0;27;27;11;297;27. 3AN;09-10-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;09-10-2020;06-10-2020;08-10-2020;POK;Pollachius Virens;91020209001
Hirtshals;Rødspætte;E;1;VOD;SAND;FALSK;2;35;0;70;37;2590;27.3.AN;09-10-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-10-2020;;;PLE;Pleuronectes Platessa;91020201103
Hirtshals;Rødspætte;E;2;VOD;SAND;FALSK;4;35;19;124;27;3348;27.3.AN;09-10-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-10-2020;;;PLE;Pleuronectes Platessa;91020201201
Hirtshals;Rødspætte;E;3;VOD;SAND;FALSK;15;35;0;525;20;10369;27.3.AN;09-10-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;09-10-2020;;;PLE;Pleuronectes Platessa;91020201304
Strandby;Rødspætte;E;3;;SAND;FALSK;3;35;0;105;18;1890;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;PLE;Pleuronectes Platessa;91020203502
Strandby;Rødspætte;E;4;;SAND;FALSK;2;35;0;70;15;1057;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;PLE;Pleuronectes Platessa;91020203202
Skagen;Skærising;A;1;TRAWL;FALSK;FALSK;1;0;8;8;38;304;27. 3AN;09-10-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;09-10-2020;06-10-2020;08-10-2020;WIT;Glyptocephalus Cynoglossus;9,10202E+11
Skagen;Skærising;A;1;TRAWL;FALSK;FALSK;1;0;8;8;40;320;27. 3A;09-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-10-2020;;;WIT;Glyptocephalus Cynoglossus;91020206701
Strandby;Torsk;A;2;;FALSK;FALSK;1;0;9;9;44;396;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;COD;Gadus Morhua;91020209601
Strandby;Torsk;A;3;;FALSK;FALSK;2;25;12;37;40;1480;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;COD;Gadus Morhua;91020209501
Strandby;Torsk;E;2;;FALSK;FALSK;1;25;9;9;52;464;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;COD;Gadus Morhua;91020209002
Skagen;Torsk;E;2;TRAWL;FALSK;FALSK;1;0;9;9;43;383;27. 3AN;09-10-2020;OTB;S 226;"S 226 "" Emmely Pilegaard""";Sct. Laurentii Vej 39;9990;Skagen;Denmark;22821284;;09-10-2020;06-10-2020;08-10-2020;COD;Gadus Morhua;9,10202E+11
Skagen;Torsk;E;2;TRAWL;FALSK;FALSK;1;0;10;10;45;450;27. 3AN;09-10-2020;OTB;S 486;S 486 Sajoni;;;;Denmark;;;09-10-2020;06-10-2020;08-10-2020;COD;Gadus Morhua;91020208101
Skagen;Torsk;E;2;TRAWL;FALSK;FALSK;1;25;19;19;46;865;27. 3A;09-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;09-10-2020;;;COD;Gadus Morhua;91020202001
Strandby;Torsk;E;4;;FALSK;FALSK;2;25;12;37;34;1240;;09-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;09-10-2020;;;COD;Gadus Morhua;91020208802
Strandby;Havkat;A;1;;FALSK;FALSK;0;0;2;2;25;50;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;CAT;Anarhicas Spp;1,2102E+11
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;8;8;58;460;27.3.AN;12-10-2020;OTB;HG 20;HG 20;;;;Denmark;;;12-10-2020;11-10-2020;11-10-2020;NEP;Nephrobs Norvegicus;12102020401
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;61;1210;27.3.AN;12-10-2020;OTB;HG 75;HG 75;;;;Denmark;;;12-10-2020;10-10-2020;11-10-2020;NEP;Nephrobs Norvegicus;1,2102E+11
Strandby;Kuller;A;1;;SAND;FALSK;1;0;11;11;25;275;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;HAD;Melanogrammus Aeglefinus;1,2102E+11
Hirtshals;Kuller;A;2;;SAND;FALSK;1;0;6;6;10;55;27.3.AN;12-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;12-10-2020;;;HAD;Melanogrammus Aeglefinus;1,2102E+12
Hirtshals;Kuller;A;3;TRAWL;SAND;FALSK;1;0;20;20;2;40;27.3.AN;12-10-2020;OTB;HM 127;"HM 127  ""Karen Nielsen""";Bytorvet;7730;Hanstholm;Denmark;4797603255;;12-10-2020;08-10-2020;10-10-2020;HAD;Melanogrammus Aeglefinus;1,2102E+12
Hirtshals;Kuller;A;3;;SAND;FALSK;2;35;14;49;7;343;27.3.AN;12-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;12-10-2020;;;HAD;Melanogrammus Aeglefinus;1,2102E+12
Strandby;Kuller;A;3;;SAND;FALSK;1;0;17;17;9;145;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;HAD;Melanogrammus Aeglefinus;1,2102E+11
Hanstholm;Kuller;E;1;FLY;SAND;SAND;3;35;6;76;25;1919;27.4.A;12-10-2020;SSC;VA 97 M;"VA 97 M ""Nordsö""";;;;Norway;;;12-10-2020;08-10-2020;10-10-2020;HAD;Melanogrammus Aeglefinus;1,2102E+12
Hirtshals;Kuller;E;1;VG;SAND;FALSK;1;0;3;3;24;60;27.3.AN;12-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;12-10-2020;;;HAD;Melanogrammus Aeglefinus;1,2102E+12
Hanstholm;Kuller;E;2;FLY;SAND;SAND;7;30;0;210;21;4463;27.2.A2;12-10-2020;SSC;AG 7 LS;AG 7 LS “Astrid”;;;;Norway;;;12-10-2020;;;HAD;Melanogrammus Aeglefinus;1,2102E+12
Hirtshals;Kuller;E;2;VG;SAND;FALSK;1;0;5;5;12;54;27.3.AN;12-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;12-10-2020;;;HAD;Melanogrammus Aeglefinus;1,2102E+12
Hirtshals;Kuller;E;3;VG;SAND;FALSK;2;35;16;51;5;255;27.3.AN;12-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;12-10-2020;;;HAD;Melanogrammus Aeglefinus;1,2102E+12
Hirtshals;Lange;A;1;TRAWL;SAND;FALSK;1;0;13;13;18;234;27.3.AN;12-10-2020;OTB;HM 127;"HM 127  ""Karen Nielsen""";Bytorvet;7730;Hanstholm;Denmark;4797603255;;12-10-2020;08-10-2020;10-10-2020;LIN;Molva Molva;1,2102E+12
Hirtshals;Lange;A;1;;SAND;FALSK;1;0;15;15;21;315;27.3.AN;12-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;12-10-2020;;;LIN;Molva Molva;1,2102E+12
Strandby;Lange;A;2;;SAND;FALSK;1;0;8;8;17;132;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;LIN;Molva Molva;1,2102E+11
Hanstholm;Lange;E;1;TRAWL;FALSK;FALSK;1;0;39;39;16;624;27.4.B;12-10-2020;OTB;GG 201;"GG 201 ""Bravik""";;;;Denmark;;;12-10-2020;09-10-2020;11-10-2020;LIN;Molva Molva;1,2102E+11
Strandby;Lyssej;A;3;;FALSK;FALSK;1;25;0;25;24;588;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;POL;Pollachius Pollachius;1,2102E+11
Strandby;Pighvar;E;4;;FALSK;FALSK;0;0;3;3;30;75;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;TUR;Psetta Maxima;1,2102E+11
Hirtshals;Rødspætte;E;3;VOD;SAND;FALSK;1;35;0;35;19;665;27.3.AN;12-10-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;12-10-2020;;;PLE;Pleuronectes Platessa;1,2102E+11
Hirtshals;Rødspætte;E;3;VOD;SAND;FALSK;5;30;0;150;22;3225;27.3.AN;12-10-2020;SDN;L 212;"L 212 ""Agnes""";Ørnevej 11;7620;Lemvig;Denmark;;;12-10-2020;10-10-2020;11-10-2020;PLE;Pleuronectes Platessa;1,2102E+11
Strandby;Rogn;E;1;;FALSK;FALSK;0;0;1;1;75;38;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus morhua;1,2102E+11
Hirtshals;Skærising;A;1;;FALSK;FALSK;1;35;0;35;34;1190;27.3.AN;12-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;12-10-2020;;;WIT;Glyptocephalus Cynoglossus;1,2102E+12
Strandby;Skærising;A;1;;FALSK;FALSK;2;35;28;63;33;2079;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;WIT;Glyptocephalus Cynoglossus;1,2102E+11
Strandby;Skærising;A;2;;FALSK;FALSK;1;35;0;35;27;945;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;WIT;Glyptocephalus Cynoglossus;1,2102E+11
Strandby;Skærising;A;3;;FALSK;FALSK;4;35;0;140;12;1638;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;WIT;Glyptocephalus Cynoglossus;1,2102E+11
Strandby;Slethvarre;A;2;;FALSK;FALSK;1;0;19;19;34;646;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;BLL;Scophthalmus Rhombus;1,2102E+11
Strandby;Torsk;A;2;;FALSK;FALSK;4;25;19;94;40;3737;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Strandby;Torsk;A;3;;FALSK;FALSK;2;25;15;40;37;1470;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Hanstholm;Torsk;A;4;FLY;FALSK;SAND;2;19;0;38;29;1112;27.4.A;12-10-2020;SSC;VA 97 M;"VA 97 M ""Nordsö""";;;;Norway;;;12-10-2020;08-10-2020;10-10-2020;COD;Gadus Morhua;1,2102E+12
Strandby;Torsk;A;4;;FALSK;FALSK;1;25;0;25;32;806;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Strandby;Torsk;A;4;;FALSK;FALSK;1;25;0;25;33;831;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Strandby;Torsk;A;4;;FALSK;FALSK;2;25;0;50;34;1713;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Strandby;Torsk;E;2;;FALSK;FALSK;1;25;15;15;44;660;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Strandby;Torsk;E;2;;FALSK;FALSK;1;25;0;25;53;1313;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Skagen;Torsk;E;2;GARN;FALSK;FALSK;0;0;4;4;47;186;27. 3A;12-10-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Strandby;Torsk;E;3;;FALSK;FALSK;1;25;0;25;39;969;;12-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Hanstholm;Torsk;E;4;TRAWL;FALSK;SAND;5;20;14;94;30;2773;27.4.A;12-10-2020;OTB;HM 289;"HM 289 ""Cyrano""";"Frederik Vendelbo Fiskeri ApS
Bornholms Forvaltning
Liseruten 1";3730;Nexø;Denmark;;;12-10-2020;05-10-2020;12-10-2020;COD;Gadus Morhua;1,2102E+12
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;3;25;12;62;34;2108;27. 3A;12-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;12-10-2020;;;COD;Gadus Morhua;1,2102E+11
Strandby;Blæksprutte;E;2;;FALSK;FALSK;1;25;0;25;47;1163;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;CEP;Cephalopoda;1,3102E+12
Hirtshals;Helleflynder;A;1;;FALSK;FALSK;1;0;6;6;70;420;27.3.AN;13-10-2020;;Mandal;Fiskelaget AS Mandal;;;;Norway;;;13-10-2020;;;HAL;Hippoglossus Hippoglossus;1,3102E+12
Hirtshals;Helleflynder;A;2;;FALSK;FALSK;2;11;0;22;79;1738;27.3.AN;13-10-2020;;Mandal;Fiskelaget AS Mandal;;;;Norway;;;13-10-2020;;;HAL;Hippoglossus Hippoglossus;1,3102E+12
Hirtshals;Ising;A;1;;FALSK;FALSK;1;35;0;35;17;578;27.3.AN;13-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;13-10-2020;;;DAB;Limanda Limanda;1,3102E+12
Strandby;Ising;E;1;;FALSK;FALSK;1;0;12;12;15;174;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;DAB;Limanda Limanda;1,3102E+11
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;50;1005;27.3.AN;13-10-2020;OTB;FN 459;FN 459;;;;Denmark;;;13-10-2020;12-10-2020;12-10-2020;NEP;Nephrobs Norvegicus;13102020101
Strandby;Jomfruhummer;E;2;TRAWL;SAND;FALSK;1;20;0;20;50;1005;27.3.AN;13-10-2020;OTB;FN 220;FN 220;;;;Denmark;;;13-10-2020;12-10-2020;12-10-2020;NEP;Nephrobs Norvegicus;13102020404
Hanstholm;Kuller;E;1;FLY;SAND;SAND;3;30;24;84;26;2184;27.4.A;13-10-2020;SSC;L 757;"L 757  ""Aaltje Postma""";Havnegade 20;7680;Thyborøn;Denmark;40174335 Tamme Bolt;;13-10-2020;08-10-2020;11-10-2020;HAD;Melanogrammus Aeglefinus;1,3102E+12
Strandby;Lange;A;1;;SAND;FALSK;1;0;7;7;15;105;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;LIN;Molva Molva;1,3102E+11
Hirtshals;Lange;A;2;;SAND;FALSK;1;0;8;8;15;113;27.3.AN;13-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;13-10-2020;;;LIN;Molva Molva;1,3102E+12
Skagen;Lange;A;2;TRAWL;SAND;FALSK;0;0;4;4;22;88;27. 3A;13-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-10-2020;;;LIN;Molva Molva;1,3102E+11
Skagen;Lange;A;3;TRAWL;SAND;FALSK;1;0;8;8;5;40;27. 3A;13-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-10-2020;;;LIN;Molva Molva;1,3102E+11
Hanstholm;Lange;E;1;FLY;SAND;SAND;5;0;121;121;15;1755;27.4.A;13-10-2020;SSC;L 757;"L 757  ""Aaltje Postma""";Havnegade 20;7680;Thyborøn;Denmark;40174335 Tamme Bolt;;13-10-2020;08-10-2020;11-10-2020;LIN;Molva Molva;1,3102E+12
Hanstholm;Lange;E;2;FLY;SAND;SAND;8;30;13;223;19;4237;27.4.A;13-10-2020;SSC;L 757;"L 757  ""Aaltje Postma""";Havnegade 20;7680;Thyborøn;Denmark;40174335 Tamme Bolt;;13-10-2020;08-10-2020;11-10-2020;LIN;Molva Molva;1,3102E+12
Strandby;Lyssej;A;3;;FALSK;FALSK;1;25;0;25;25;613;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;POL;Pollachius Pollachius;1,3102E+11
Skagen;Makrel;E;2;BUNDGARN;FALSK;FALSK;2;25;7;32;15;480;27. 3AS;13-10-2020;FPN;FN 6;FN 6 Flipper;;9900;Frederikshavn;Denmark;;;13-10-2020;12-10-2020;12-10-2020;MAC;Scomber Scombrus;1,3102E+11
Hirtshals;Mørksej;A;3;;FALSK;FALSK;5;30;0;150;8;1163;27.3.AN;13-10-2020;;Mandal;Fiskelaget AS Mandal;;;;Norway;;;13-10-2020;;;POK;Pollachius Virens;1,3102E+11
Hirtshals;Rødspætte;E;2;VOD;SAND;FALSK;4;35;0;140;30;4130;27.3.AN;13-10-2020;SDN;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;13-10-2020;;;PLE;Pleuronectes Platessa;1,3102E+11
Strandby;Rødspætte;E;4;;SAND;FALSK;7;35;30;240;15;3540;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;PLE;Pleuronectes Platessa;1,3102E+11
Strandby;Skærising;A;1;;FALSK;FALSK;1;35;9;9;29;259;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;WIT;Glyptocephalus Cynoglossus;1,3102E+11
Strandby;Skærising;A;2;;FALSK;FALSK;1;35;0;35;21;744;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;WIT;Glyptocephalus Cynoglossus;1,3102E+11
Strandby;Skærising;A;3;;FALSK;FALSK;1;35;0;35;11;376;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;WIT;Glyptocephalus Cynoglossus;1,3102E+11
Strandby;Skærising;A;3;;FALSK;FALSK;5;35;0;175;11;1925;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;WIT;Glyptocephalus Cynoglossus;1,3102E+11
Strandby;Slethvarre;A;2;;FALSK;FALSK;1;0;9;9;36;324;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;BLL;Scophthalmus Rhombus;1,3102E+11
Strandby;Torsk;A;3;;FALSK;FALSK;1;0;27;27;39;1040;;13-10-2020;;FS;Fiskernes Samlecentral;Auktionskaj 7 1. tv;9970;Strandby;Denmark;;;13-10-2020;;;COD;Gadus Morhua;1,3102E+11
Hirtshals;Torsk;E;4;;FALSK;FALSK;4;20;0;80;32;2560;27.3.AN;13-10-2020;;FFHI;F. F. Hirtshals;J. Fibigersgade 16;9850;Hirtshals;Denmark;98941437;;13-10-2020;;;COD;Gadus Morhua;1,3102E+11
Skagen;Torsk;E;4;GARN;FALSK;FALSK;1;25;16;16;25;400;27. 3A;13-10-2020;GNS;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-10-2020;;;COD;Gadus Morhua;1,3102E+11
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;1;0;17;17;25;425;27. 3A;13-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-10-2020;;;COD;Gadus Morhua;1,3102E+11
Skagen;Torsk;E;4;TRAWL;FALSK;FALSK;3;25;16;66;26;1716;27. 3A;13-10-2020;OTB;8542;Skagen Samlecentral;Auktionsvej;9990;Skagen;Denmark;;;13-10-2020;;;COD;Gadus Morhua;1,3102E+11
